waveform	[0]		[1]	
t0	2017-03-02  14:20:00,176683		2017-03-02  14:20:00,176683	
delta t	8,000000E-8		8,000000E-8	

time[0]	Y[0]	time[1]	Y[1]
2017-03-02  14:20:00,176683	5,124622E-1	2017-03-02  14:20:00,176683	4,754891E-2
2017-03-02  14:20:00,176683	5,124622E-1	2017-03-02  14:20:00,176683	4,754891E-2
2017-03-02  14:20:00,176683	5,124622E-1	2017-03-02  14:20:00,176683	4,754891E-2
2017-03-02  14:20:00,176684	5,124622E-1	2017-03-02  14:20:00,176684	4,754891E-2
2017-03-02  14:20:00,176684	5,124622E-1	2017-03-02  14:20:00,176684	4,754891E-2
2017-03-02  14:20:00,176684	5,124622E-1	2017-03-02  14:20:00,176684	4,336690E-2
2017-03-02  14:20:00,176684	5,124622E-1	2017-03-02  14:20:00,176684	4,754891E-2
2017-03-02  14:20:00,176684	5,124622E-1	2017-03-02  14:20:00,176684	4,754891E-2
2017-03-02  14:20:00,176684	5,124622E-1	2017-03-02  14:20:00,176684	4,754891E-2
2017-03-02  14:20:00,176684	5,124622E-1	2017-03-02  14:20:00,176684	4,754891E-2
2017-03-02  14:20:00,176684	5,124622E-1	2017-03-02  14:20:00,176684	4,754891E-2
2017-03-02  14:20:00,176684	5,550088E-1	2017-03-02  14:20:00,176684	5,173091E-2
2017-03-02  14:20:00,176684	5,124622E-1	2017-03-02  14:20:00,176684	4,754891E-2
2017-03-02  14:20:00,176684	5,124622E-1	2017-03-02  14:20:00,176684	4,754891E-2
2017-03-02  14:20:00,176684	5,550088E-1	2017-03-02  14:20:00,176684	4,754891E-2
2017-03-02  14:20:00,176685	5,124622E-1	2017-03-02  14:20:00,176685	4,754891E-2
2017-03-02  14:20:00,176685	5,550088E-1	2017-03-02  14:20:00,176685	4,754891E-2
2017-03-02  14:20:00,176685	5,124622E-1	2017-03-02  14:20:00,176685	4,754891E-2
2017-03-02  14:20:00,176685	5,124622E-1	2017-03-02  14:20:00,176685	4,754891E-2
2017-03-02  14:20:00,176685	5,124622E-1	2017-03-02  14:20:00,176685	4,754891E-2
2017-03-02  14:20:00,176685	5,124622E-1	2017-03-02  14:20:00,176685	4,754891E-2
2017-03-02  14:20:00,176685	5,124622E-1	2017-03-02  14:20:00,176685	4,754891E-2
2017-03-02  14:20:00,176685	5,124622E-1	2017-03-02  14:20:00,176685	4,754891E-2
2017-03-02  14:20:00,176685	5,124622E-1	2017-03-02  14:20:00,176685	4,754891E-2
2017-03-02  14:20:00,176685	5,124622E-1	2017-03-02  14:20:00,176685	5,173091E-2
2017-03-02  14:20:00,176685	5,124622E-1	2017-03-02  14:20:00,176685	4,754891E-2
2017-03-02  14:20:00,176685	5,124622E-1	2017-03-02  14:20:00,176685	4,754891E-2
2017-03-02  14:20:00,176685	5,550088E-1	2017-03-02  14:20:00,176685	5,173091E-2
2017-03-02  14:20:00,176686	5,124622E-1	2017-03-02  14:20:00,176686	5,173091E-2
2017-03-02  14:20:00,176686	5,124622E-1	2017-03-02  14:20:00,176686	5,591291E-2
2017-03-02  14:20:00,176686	5,124622E-1	2017-03-02  14:20:00,176686	4,754891E-2
2017-03-02  14:20:00,176686	5,124622E-1	2017-03-02  14:20:00,176686	4,754891E-2
2017-03-02  14:20:00,176686	5,124622E-1	2017-03-02  14:20:00,176686	4,754891E-2
2017-03-02  14:20:00,176686	5,124622E-1	2017-03-02  14:20:00,176686	4,754891E-2
2017-03-02  14:20:00,176686	5,124622E-1	2017-03-02  14:20:00,176686	4,754891E-2
2017-03-02  14:20:00,176686	5,124622E-1	2017-03-02  14:20:00,176686	4,754891E-2
2017-03-02  14:20:00,176686	5,124622E-1	2017-03-02  14:20:00,176686	4,754891E-2
2017-03-02  14:20:00,176686	5,124622E-1	2017-03-02  14:20:00,176686	4,754891E-2
2017-03-02  14:20:00,176686	5,124622E-1	2017-03-02  14:20:00,176686	4,754891E-2
2017-03-02  14:20:00,176686	5,124622E-1	2017-03-02  14:20:00,176686	4,754891E-2
2017-03-02  14:20:00,176687	5,124622E-1	2017-03-02  14:20:00,176687	4,754891E-2
2017-03-02  14:20:00,176687	4,699156E-1	2017-03-02  14:20:00,176687	4,754891E-2
2017-03-02  14:20:00,176687	5,124622E-1	2017-03-02  14:20:00,176687	5,173091E-2
2017-03-02  14:20:00,176687	5,124622E-1	2017-03-02  14:20:00,176687	4,754891E-2
2017-03-02  14:20:00,176687	5,124622E-1	2017-03-02  14:20:00,176687	4,754891E-2
2017-03-02  14:20:00,176687	5,124622E-1	2017-03-02  14:20:00,176687	4,754891E-2
2017-03-02  14:20:00,176687	5,124622E-1	2017-03-02  14:20:00,176687	4,754891E-2
2017-03-02  14:20:00,176687	5,124622E-1	2017-03-02  14:20:00,176687	4,754891E-2
2017-03-02  14:20:00,176687	5,124622E-1	2017-03-02  14:20:00,176687	4,754891E-2
2017-03-02  14:20:00,176687	5,124622E-1	2017-03-02  14:20:00,176687	4,754891E-2
2017-03-02  14:20:00,176687	5,124622E-1	2017-03-02  14:20:00,176687	4,754891E-2
2017-03-02  14:20:00,176687	5,124622E-1	2017-03-02  14:20:00,176687	4,754891E-2
2017-03-02  14:20:00,176687	5,124622E-1	2017-03-02  14:20:00,176687	4,754891E-2
2017-03-02  14:20:00,176688	5,124622E-1	2017-03-02  14:20:00,176688	4,754891E-2
2017-03-02  14:20:00,176688	5,124622E-1	2017-03-02  14:20:00,176688	5,173091E-2
2017-03-02  14:20:00,176688	5,124622E-1	2017-03-02  14:20:00,176688	4,754891E-2
2017-03-02  14:20:00,176688	5,124622E-1	2017-03-02  14:20:00,176688	5,173091E-2
2017-03-02  14:20:00,176688	5,124622E-1	2017-03-02  14:20:00,176688	4,754891E-2
2017-03-02  14:20:00,176688	4,699156E-1	2017-03-02  14:20:00,176688	4,754891E-2
2017-03-02  14:20:00,176688	5,124622E-1	2017-03-02  14:20:00,176688	4,754891E-2
2017-03-02  14:20:00,176688	5,124622E-1	2017-03-02  14:20:00,176688	4,754891E-2
2017-03-02  14:20:00,176688	5,124622E-1	2017-03-02  14:20:00,176688	4,754891E-2
2017-03-02  14:20:00,176688	5,124622E-1	2017-03-02  14:20:00,176688	4,754891E-2
2017-03-02  14:20:00,176688	5,124622E-1	2017-03-02  14:20:00,176688	4,754891E-2
2017-03-02  14:20:00,176688	5,124622E-1	2017-03-02  14:20:00,176688	4,754891E-2
2017-03-02  14:20:00,176689	5,124622E-1	2017-03-02  14:20:00,176689	4,754891E-2
2017-03-02  14:20:00,176689	5,124622E-1	2017-03-02  14:20:00,176689	5,591291E-2
2017-03-02  14:20:00,176689	5,124622E-1	2017-03-02  14:20:00,176689	4,754891E-2
2017-03-02  14:20:00,176689	5,124622E-1	2017-03-02  14:20:00,176689	4,754891E-2
2017-03-02  14:20:00,176689	5,124622E-1	2017-03-02  14:20:00,176689	4,754891E-2
2017-03-02  14:20:00,176689	5,124622E-1	2017-03-02  14:20:00,176689	4,754891E-2
2017-03-02  14:20:00,176689	5,124622E-1	2017-03-02  14:20:00,176689	4,754891E-2
2017-03-02  14:20:00,176689	5,124622E-1	2017-03-02  14:20:00,176689	4,754891E-2
2017-03-02  14:20:00,176689	5,124622E-1	2017-03-02  14:20:00,176689	4,754891E-2
